,ENTIDAD,NOM_ENT,LOC,NOM_MUN,POBTOT,POBFEM,POBMAS,LATITUD,LONGITUD
144596,25,Sinaloa,1097,Ahome,4,*,*,"25°58'29.483"" N","109°10'15.402"" W"
144597,25,Sinaloa,1099,Ahome,6,*,*,"25°52'01.208"" N","109°02'04.080"" W"
144598,25,Sinaloa,1100,Ahome,22,10,12,"25°53'03.484"" N","109°02'39.053"" W"
144599,25,Sinaloa,1101,Ahome,4,*,*,"25°52'36.466"" N","109°00'31.007"" W"
144600,25,Sinaloa,1104,Ahome,1,*,*,"25°51'02.220"" N","109°22'10.080"" W"
144601,25,Sinaloa,1105,Ahome,1,*,*,"25°51'36.155"" N","109°23'51.347"" W"
144602,25,Sinaloa,1106,Ahome,4,*,*,"25°51'16.029"" N","109°24'10.971"" W"
144603,25,Sinaloa,1107,Ahome,4,*,*,"25°50'50.943"" N","109°23'56.929"" W"
144604,25,Sinaloa,1109,Ahome,3,*,*,"25°57'24.182"" N","109°02'42.738"" W"
144605,25,Sinaloa,1111,Ahome,2,*,*,"25°50'00.827"" N","109°01'09.919"" W"
144606,25,Sinaloa,1117,Ahome,1,*,*,"25°49'47.643"" N","109°00'20.982"" W"
144607,25,Sinaloa,1121,Ahome,1,*,*,"25°50'16.376"" N","109°04'58.851"" W"
144608,25,Sinaloa,1127,Ahome,4,*,*,"25°51'36.813"" N","108°52'43.648"" W"
144609,25,Sinaloa,1133,Ahome,15,6,9,"25°56'24.925"" N","109°01'19.088"" W"
144610,25,Sinaloa,1134,Ahome,6,*,*,"25°56'21.970"" N","109°02'21.453"" W"
144611,25,Sinaloa,1136,Ahome,6,*,*,"25°56'20.605"" N","109°01'48.312"" W"
144612,25,Sinaloa,1139,Ahome,4,*,*,"25°54'57.747"" N","109°02'22.329"" W"
144613,25,Sinaloa,1140,Ahome,2,*,*,"25°52'23.469"" N","109°00'33.642"" W"
144614,25,Sinaloa,1150,Ahome,5,*,*,"25°42'05.989"" N","109°05'15.501"" W"
144615,25,Sinaloa,1151,Ahome,16,7,9,"25°44'08.069"" N","109°08'01.410"" W"
144616,25,Sinaloa,1157,Ahome,1,*,*,"25°51'36.391"" N","109°02'36.871"" W"
144617,25,Sinaloa,1158,Ahome,8,3,5,"25°51'51.109"" N","109°01'16.164"" W"
144618,25,Sinaloa,1159,Ahome,2,*,*,"25°41'17.079"" N","109°02'21.669"" W"
144619,25,Sinaloa,1160,Ahome,2,*,*,"25°51'47.509"" N","108°55'03.569"" W"
144620,25,Sinaloa,1161,Ahome,2,*,*,"25°47'37.800"" N","108°55'35.870"" W"
144621,25,Sinaloa,1166,Ahome,32,13,19,"25°47'16.827"" N","108°57'27.360"" W"
144622,25,Sinaloa,1167,Ahome,2,*,*,"26°17'45.385"" N","109°06'25.179"" W"
144623,25,Sinaloa,1169,Ahome,5,*,*,"25°54'54.479"" N","109°05'18.794"" W"
144624,25,Sinaloa,1171,Ahome,4,*,*,"25°46'50.728"" N","108°57'14.307"" W"
144625,25,Sinaloa,1175,Ahome,5,*,*,"25°52'12.802"" N","109°07'11.559"" W"
144626,25,Sinaloa,1178,Ahome,3,*,*,"25°50'53.187"" N","108°57'56.036"" W"
144627,25,Sinaloa,1182,Ahome,3,*,*,"25°48'01.600"" N","108°51'54.500"" W"
144628,25,Sinaloa,1184,Ahome,3,*,*,"25°51'37.885"" N","108°46'10.310"" W"
144629,25,Sinaloa,1186,Ahome,3,*,*,"25°45'11.800"" N","109°00'18.716"" W"
144630,25,Sinaloa,1188,Ahome,4,*,*,"25°52'05.269"" N","109°06'04.173"" W"
144631,25,Sinaloa,1190,Ahome,2,*,*,"25°50'52.200"" N","109°04'43.700"" W"
144632,25,Sinaloa,1191,Ahome,12,5,7,"25°48'54.979"" N","109°03'25.671"" W"
144633,25,Sinaloa,1193,Ahome,4,*,*,"25°50'32.627"" N","109°00'50.784"" W"
144634,25,Sinaloa,1194,Ahome,4,*,*,"25°51'12.193"" N","109°04'49.999"" W"
144635,25,Sinaloa,1200,Ahome,1,*,*,"25°49'37.598"" N","109°00'40.646"" W"
144636,25,Sinaloa,1206,Ahome,4,*,*,"25°47'06.481"" N","108°52'47.699"" W"
144637,25,Sinaloa,1214,Ahome,10,5,5,"25°49'31.514"" N","108°57'59.159"" W"
144638,25,Sinaloa,1217,Ahome,4,*,*,"25°52'14.567"" N","108°56'53.399"" W"
144639,25,Sinaloa,1227,Ahome,1,*,*,"25°58'22.870"" N","109°19'53.647"" W"
144640,25,Sinaloa,1228,Ahome,2,*,*,"25°58'06.234"" N","109°16'17.087"" W"
144641,25,Sinaloa,1229,Ahome,1,*,*,"25°53'15.000"" N","109°15'30.000"" W"
144642,25,Sinaloa,1239,Ahome,1,*,*,"25°59'48.400"" N","109°20'32.400"" W"
144643,25,Sinaloa,1245,Ahome,1,*,*,"25°52'54.150"" N","108°55'09.800"" W"
144644,25,Sinaloa,1248,Ahome,5,*,*,"25°43'22.220"" N","109°01'39.220"" W"
144645,25,Sinaloa,1249,Ahome,6,*,*,"25°44'18.164"" N","109°00'58.882"" W"
144646,25,Sinaloa,1250,Ahome,4,*,*,"25°41'14.440"" N","109°02'17.010"" W"
144647,25,Sinaloa,1251,Ahome,2,*,*,"25°43'51.109"" N","108°56'44.745"" W"
144648,25,Sinaloa,1253,Ahome,1,*,*,"25°44'42.950"" N","108°57'18.030"" W"
144649,25,Sinaloa,1255,Ahome,7,*,*,"26°04'11.340"" N","109°01'52.340"" W"
144650,25,Sinaloa,1256,Ahome,2,*,*,"25°56'16.320"" N","109°03'51.270"" W"
144651,25,Sinaloa,1263,Ahome,5,*,*,"26°01'00.938"" N","109°19'00.000"" W"
144652,25,Sinaloa,1268,Ahome,3,*,*,"26°17'48.314"" N","109°05'52.952"" W"
144653,25,Sinaloa,1269,Ahome,5,*,*,"25°53'28.340"" N","109°09'32.260"" W"
144654,25,Sinaloa,1274,Ahome,2,*,*,"25°55'04.217"" N","108°59'07.836"" W"
144655,25,Sinaloa,1279,Ahome,6,*,*,"25°44'38.063"" N","109°00'26.732"" W"
144656,25,Sinaloa,1282,Ahome,8,4,4,"25°57'19.991"" N","109°05'46.988"" W"
144657,25,Sinaloa,1284,Ahome,3,*,*,"25°50'59.653"" N","108°59'05.760"" W"
144658,25,Sinaloa,1295,Ahome,5,*,*,"25°51'43.454"" N","108°57'09.415"" W"
144659,25,Sinaloa,1296,Ahome,4,*,*,"25°48'53.950"" N","108°55'44.170"" W"
144660,25,Sinaloa,1299,Ahome,3,*,*,"25°57'08.390"" N","109°05'54.070"" W"
144661,25,Sinaloa,1300,Ahome,6,*,*,"25°54'43.240"" N","109°06'51.260"" W"
144662,25,Sinaloa,1301,Ahome,1,*,*,"25°56'34.110"" N","109°03'58.520"" W"
144663,25,Sinaloa,1303,Ahome,2,*,*,"25°57'54.557"" N","109°02'50.282"" W"
144664,25,Sinaloa,1304,Ahome,2,*,*,"25°53'23.000"" N","109°04'30.990"" W"
144665,25,Sinaloa,1308,Ahome,6,*,*,"25°56'09.110"" N","109°00'20.240"" W"
144666,25,Sinaloa,1309,Ahome,2,*,*,"25°54'07.110"" N","109°02'29.310"" W"
144667,25,Sinaloa,1310,Ahome,3,*,*,"25°54'37.740"" N","109°09'07.140"" W"
144668,25,Sinaloa,1315,Ahome,8,*,*,"25°55'17.530"" N","109°03'32.440"" W"
144669,25,Sinaloa,1328,Ahome,4,*,*,"25°42'11.086"" N","109°02'00.262"" W"
144670,25,Sinaloa,1329,Ahome,1,*,*,"25°42'16.557"" N","109°05'31.324"" W"
144671,25,Sinaloa,1332,Ahome,1,*,*,"25°51'07.566"" N","109°03'14.575"" W"
144672,25,Sinaloa,1334,Ahome,1,*,*,"25°50'48.309"" N","108°55'34.424"" W"
144673,25,Sinaloa,1335,Ahome,3,*,*,"25°49'43.588"" N","108°57'02.331"" W"
144674,25,Sinaloa,1336,Ahome,2,*,*,"25°50'29.146"" N","108°57'17.415"" W"
144675,25,Sinaloa,1337,Ahome,8,3,5,"25°51'54.415"" N","108°57'20.107"" W"
144676,25,Sinaloa,1339,Ahome,3,*,*,"25°50'11.867"" N","108°58'43.069"" W"
144677,25,Sinaloa,1350,Ahome,1,*,*,"25°35'29.158"" N","108°53'43.069"" W"
144678,25,Sinaloa,1354,Ahome,9,*,*,"25°50'50.975"" N","109°04'29.114"" W"
144679,25,Sinaloa,1361,Ahome,3,*,*,"25°44'55.698"" N","108°57'26.997"" W"
144680,25,Sinaloa,1364,Ahome,4,*,*,"25°57'50.110"" N","109°01'04.572"" W"
144681,25,Sinaloa,1365,Ahome,1,*,*,"25°51'04.715"" N","109°05'09.314"" W"
144682,25,Sinaloa,1366,Ahome,3,*,*,"25°51'09.612"" N","109°05'09.430"" W"
144683,25,Sinaloa,1367,Ahome,2,*,*,"25°51'48.432"" N","109°01'21.404"" W"
144684,25,Sinaloa,1368,Ahome,1,*,*,"25°52'53.357"" N","109°06'12.356"" W"
144685,25,Sinaloa,1369,Ahome,3,*,*,"25°55'59.372"" N","109°04'56.667"" W"
144686,25,Sinaloa,1370,Ahome,4,*,*,"25°55'21.116"" N","109°02'40.712"" W"
144687,25,Sinaloa,1371,Ahome,3,*,*,"25°52'02.541"" N","109°02'00.886"" W"
144688,25,Sinaloa,1372,Ahome,3,*,*,"25°40'28.006"" N","108°59'56.741"" W"
144689,25,Sinaloa,1373,Ahome,1,*,*,"25°35'48.675"" N","108°53'27.430"" W"
144690,25,Sinaloa,1375,Ahome,2,*,*,"25°40'48.184"" N","109°03'09.099"" W"
144691,25,Sinaloa,1376,Ahome,7,*,*,"25°41'02.810"" N","109°02'51.074"" W"
144692,25,Sinaloa,1379,Ahome,34,14,20,"25°59'00.261"" N","109°15'33.932"" W"
144693,25,Sinaloa,1381,Ahome,1,*,*,"25°52'11.425"" N","109°07'08.259"" W"
144694,25,Sinaloa,1384,Ahome,1,*,*,"26°03'42.404"" N","108°59'27.068"" W"
144695,25,Sinaloa,1385,Ahome,1,*,*,"25°52'33.667"" N","109°06'16.105"" W"
144696,25,Sinaloa,1386,Ahome,2,*,*,"25°55'58.294"" N","109°03'37.623"" W"
144697,25,Sinaloa,9998,Ahome,633,250,383,,
144698,25,Sinaloa,9999,Ahome,1151,111,1040,,
144699,25,Sinaloa,0,Angostura,44093,21964,22129,,
144700,25,Sinaloa,1,Angostura,5457,2839,2618,"25°21'51.696"" N","108°09'34.159"" W"
144701,25,Sinaloa,2,Angostura,26,14,12,"25°19'01.653"" N","108°02'13.810"" W"
144702,25,Sinaloa,5,Angostura,836,414,422,"25°14'17.956"" N","108°05'14.116"" W"
144703,25,Sinaloa,7,Angostura,2569,1315,1254,"25°22'39.909"" N","108°07'57.362"" W"
144704,25,Sinaloa,9,Angostura,122,57,65,"25°17'20.135"" N","108°12'06.511"" W"
144705,25,Sinaloa,10,Angostura,348,176,172,"25°23'19.817"" N","108°03'27.203"" W"
144706,25,Sinaloa,12,Angostura,1039,508,531,"25°16'19.332"" N","108°14'25.855"" W"
144707,25,Sinaloa,14,Angostura,378,165,213,"25°14'02.986"" N","108°07'21.706"" W"
144708,25,Sinaloa,17,Angostura,2,*,*,"25°18'24.547"" N","108°04'56.504"" W"
144709,25,Sinaloa,18,Angostura,427,235,192,"25°17'15.003"" N","108°03'48.011"" W"
144710,25,Sinaloa,21,Angostura,66,32,34,"25°24'02.744"" N","108°07'58.897"" W"
144711,25,Sinaloa,22,Angostura,741,389,352,"25°24'38.535"" N","108°07'28.743"" W"
144712,25,Sinaloa,28,Angostura,246,123,123,"25°18'49.733"" N","108°14'30.732"" W"
144713,25,Sinaloa,29,Angostura,5,1,4,"25°14'06.906"" N","108°04'02.850"" W"
144714,25,Sinaloa,30,Angostura,126,59,67,"25°15'56.083"" N","108°06'56.650"" W"
144715,25,Sinaloa,31,Angostura,3170,1544,1626,"25°03'27.453"" N","107°54'52.386"" W"
144716,25,Sinaloa,32,Angostura,2258,1115,1143,"25°06'34.681"" N","107°56'36.423"" W"
144717,25,Sinaloa,33,Angostura,749,359,390,"25°07'04.216"" N","108°00'18.746"" W"
144718,25,Sinaloa,34,Angostura,187,87,100,"25°21'11.110"" N","108°12'03.174"" W"
144719,25,Sinaloa,35,Angostura,1457,722,735,"25°06'10.140"" N","108°08'15.583"" W"
144720,25,Sinaloa,37,Angostura,334,121,213,"25°20'23.379"" N","108°09'00.233"" W"
144721,25,Sinaloa,40,Angostura,300,142,158,"25°11'55.520"" N","108°05'24.914"" W"
144722,25,Sinaloa,41,Angostura,1053,492,561,"25°19'29.102"" N","108°11'05.234"" W"
144723,25,Sinaloa,43,Angostura,1604,809,795,"25°20'57.043"" N","108°11'11.087"" W"
144724,25,Sinaloa,44,Angostura,644,333,311,"25°18'19.910"" N","108°02'07.129"" W"
144725,25,Sinaloa,45,Angostura,8,*,*,"25°22'23.264"" N","108°10'09.242"" W"
144726,25,Sinaloa,48,Angostura,17,8,9,"25°22'55.375"" N","108°10'06.230"" W"
144727,25,Sinaloa,52,Angostura,1,*,*,"25°18'46.235"" N","108°12'47.626"" W"
144728,25,Sinaloa,54,Angostura,363,183,180,"25°10'25.739"" N","108°09'51.097"" W"
144729,25,Sinaloa,55,Angostura,1016,512,504,"25°16'09.143"" N","108°05'41.663"" W"
144730,25,Sinaloa,56,Angostura,317,155,162,"25°09'56.952"" N","108°03'25.313"" W"
144731,25,Sinaloa,58,Angostura,864,432,432,"25°10'22.186"" N","108°06'34.032"" W"
144732,25,Sinaloa,59,Angostura,118,58,60,"25°19'21.996"" N","108°14'24.710"" W"
144733,25,Sinaloa,60,Angostura,197,101,96,"25°24'59.157"" N","108°07'46.636"" W"
144734,25,Sinaloa,64,Angostura,122,63,59,"25°15'00.983"" N","108°07'10.016"" W"
144735,25,Sinaloa,67,Angostura,2242,1140,1102,"25°07'20.268"" N","108°00'55.228"" W"
144736,25,Sinaloa,69,Angostura,291,140,151,"25°19'48.511"" N","108°16'03.756"" W"
144737,25,Sinaloa,71,Angostura,12,4,8,"25°25'58.893"" N","108°06'40.442"" W"
144738,25,Sinaloa,72,Angostura,143,74,69,"25°20'13.209"" N","108°15'26.527"" W"
144739,25,Sinaloa,76,Angostura,4,*,*,"25°17'20.551"" N","108°11'47.800"" W"
144740,25,Sinaloa,80,Angostura,1132,572,560,"25°22'58.622"" N","108°09'32.017"" W"
144741,25,Sinaloa,82,Angostura,27,15,12,"25°16'28.108"" N","108°03'56.268"" W"
144742,25,Sinaloa,84,Angostura,840,398,442,"25°17'22.398"" N","108°19'27.594"" W"
144743,25,Sinaloa,86,Angostura,13,6,7,"25°13'19.257"" N","108°11'28.506"" W"
144744,25,Sinaloa,88,Angostura,462,245,217,"25°22'38.323"" N","108°11'02.381"" W"
144745,25,Sinaloa,89,Angostura,316,167,149,"25°12'57.433"" N","108°06'40.888"" W"
144746,25,Sinaloa,90,Angostura,17,9,8,"25°15'38.000"" N","108°11'42.444"" W"
144747,25,Sinaloa,91,Angostura,266,134,132,"25°11'06.471"" N","108°04'33.927"" W"
144748,25,Sinaloa,93,Angostura,6596,3278,3318,"25°04'50.789"" N","108°03'13.941"" W"
144749,25,Sinaloa,95,Angostura,43,19,24,"25°16'51.808"" N","108°13'12.237"" W"
144750,25,Sinaloa,97,Angostura,178,85,93,"25°20'27.522"" N","108°14'46.743"" W"
144751,25,Sinaloa,100,Angostura,1116,567,549,"25°25'43.651"" N","108°06'54.276"" W"
144752,25,Sinaloa,101,Angostura,435,230,205,"25°19'37.404"" N","108°12'49.526"" W"
144753,25,Sinaloa,105,Angostura,62,34,28,"25°21'05.401"" N","108°15'32.643"" W"
144754,25,Sinaloa,106,Angostura,81,43,38,"25°18'01.628"" N","108°11'08.559"" W"
144755,25,Sinaloa,109,Angostura,3,*,*,"25°19'28.687"" N","108°07'21.930"" W"
144756,25,Sinaloa,110,Angostura,121,60,61,"25°20'54.050"" N","108°13'34.371"" W"
144757,25,Sinaloa,111,Angostura,329,171,158,"25°20'14.993"" N","108°10'44.576"" W"
144758,25,Sinaloa,114,Angostura,9,1,8,"25°08'44.822"" N","108°07'30.732"" W"
144759,25,Sinaloa,117,Angostura,124,59,65,"25°08'47.433"" N","108°09'46.992"" W"
144760,25,Sinaloa,118,Angostura,248,126,122,"25°10'24.690"" N","108°10'05.507"" W"
144761,25,Sinaloa,121,Angostura,172,79,93,"25°13'59.974"" N","108°03'26.935"" W"
144762,25,Sinaloa,123,Angostura,11,*,*,"25°15'01.616"" N","108°02'32.595"" W"
144763,25,Sinaloa,124,Angostura,2,*,*,"25°21'07.396"" N","108°04'45.251"" W"
144764,25,Sinaloa,125,Angostura,129,55,74,"25°16'11.332"" N","108°02'17.358"" W"
144765,25,Sinaloa,126,Angostura,364,177,187,"25°17'29.529"" N","108°08'40.855"" W"
144766,25,Sinaloa,135,Angostura,28,15,13,"25°19'28.885"" N","108°16'30.139"" W"
144767,25,Sinaloa,145,Angostura,85,42,43,"25°24'19.490"" N","108°07'49.845"" W"
144768,25,Sinaloa,147,Angostura,22,9,13,"25°23'31.575"" N","108°08'06.393"" W"
144769,25,Sinaloa,151,Angostura,9,*,*,"25°21'37.217"" N","108°09'09.252"" W"
144770,25,Sinaloa,154,Angostura,34,22,12,"25°20'47.510"" N","108°10'11.804"" W"
144771,25,Sinaloa,155,Angostura,4,*,*,"25°18'03.598"" N","108°08'41.222"" W"
144772,25,Sinaloa,162,Angostura,6,*,*,"25°21'31.126"" N","108°10'06.089"" W"
144773,25,Sinaloa,172,Angostura,112,59,53,"25°13'48.891"" N","108°04'53.501"" W"
144774,25,Sinaloa,178,Angostura,2,*,*,"25°19'59.407"" N","108°14'40.323"" W"
144775,25,Sinaloa,179,Angostura,11,*,*,"25°16'01.210"" N","108°02'04.170"" W"
144776,25,Sinaloa,181,Angostura,274,135,139,"25°15'51.921"" N","108°10'55.753"" W"
144777,25,Sinaloa,188,Angostura,155,80,75,"25°18'59.783"" N","108°09'20.374"" W"
144778,25,Sinaloa,201,Angostura,33,16,17,"25°18'22.367"" N","108°09'35.804"" W"
144779,25,Sinaloa,202,Angostura,11,*,*,"25°18'13.419"" N","108°18'22.094"" W"
144780,25,Sinaloa,203,Angostura,1,*,*,"25°12'43.200"" N","108°06'38.746"" W"
144781,25,Sinaloa,207,Angostura,3,*,*,"25°22'36.964"" N","108°10'26.412"" W"
144782,25,Sinaloa,209,Angostura,3,*,*,"25°25'49.940"" N","108°06'15.080"" W"
144783,25,Sinaloa,213,Angostura,7,*,*,"25°13'42.182"" N","108°05'33.770"" W"
144784,25,Sinaloa,214,Angostura,1,*,*,"25°23'02.010"" N","108°11'22.049"" W"
144785,25,Sinaloa,216,Angostura,2,*,*,"25°23'01.924"" N","108°09'45.428"" W"
144786,25,Sinaloa,217,Angostura,11,3,8,"25°13'45.335"" N","108°05'29.073"" W"
144787,25,Sinaloa,221,Angostura,42,23,19,"25°19'16.170"" N","108°16'52.201"" W"
144788,25,Sinaloa,222,Angostura,1,*,*,"25°20'09.532"" N","108°12'28.739"" W"
144789,25,Sinaloa,223,Angostura,2,*,*,"24°52'56.695"" N","108°08'12.334"" W"
144790,25,Sinaloa,226,Angostura,17,9,8,"24°51'57.950"" N","108°03'42.920"" W"
144791,25,Sinaloa,235,Angostura,6,*,*,"25°22'54.654"" N","108°08'47.548"" W"
144792,25,Sinaloa,241,Angostura,4,*,*,"25°16'08.637"" N","108°03'37.102"" W"
144793,25,Sinaloa,243,Angostura,10,6,4,"25°23'40.858"" N","108°07'45.438"" W"
144794,25,Sinaloa,244,Angostura,3,*,*,"25°11'38.275"" N","108°05'27.232"" W"
144795,25,Sinaloa,247,Angostura,3,*,*,"25°16'23.115"" N","108°02'18.451"" W"
144796,25,Sinaloa,248,Angostura,1,*,*,"25°25'40.180"" N","108°06'21.690"" W"
144797,25,Sinaloa,252,Angostura,1,*,*,"25°20'15.254"" N","108°14'11.598"" W"
144798,25,Sinaloa,254,Angostura,2,*,*,"25°22'15.026"" N","108°09'01.851"" W"
144799,25,Sinaloa,264,Angostura,1,*,*,"24°49'26.230"" N","108°03'24.790"" W"
144800,25,Sinaloa,270,Angostura,12,*,*,"25°26'36.417"" N","108°06'26.296"" W"
144801,25,Sinaloa,274,Angostura,5,*,*,"25°19'18.960"" N","108°02'05.631"" W"
144802,25,Sinaloa,277,Angostura,6,*,*,"25°26'53.580"" N","108°06'06.444"" W"
144803,25,Sinaloa,280,Angostura,1,*,*,"25°02'58.877"" N","107°54'36.159"" W"
144804,25,Sinaloa,286,Angostura,11,*,*,"25°15'23.810"" N","108°02'20.548"" W"
144805,25,Sinaloa,287,Angostura,1,*,*,"25°15'05.030"" N","108°03'57.499"" W"
144806,25,Sinaloa,305,Angostura,7,*,*,"25°19'48.298"" N","108°14'13.993"" W"
144807,25,Sinaloa,308,Angostura,5,*,*,"25°26'37.769"" N","108°05'45.471"" W"
144808,25,Sinaloa,309,Angostura,2,*,*,"25°04'03.070"" N","107°55'50.723"" W"
144809,25,Sinaloa,314,Angostura,4,*,*,"25°25'56.840"" N","108°05'23.650"" W"
144810,25,Sinaloa,315,Angostura,1,*,*,"25°25'54.190"" N","108°06'06.260"" W"
144811,25,Sinaloa,316,Angostura,4,*,*,"25°25'53.360"" N","108°06'09.240"" W"
144812,25,Sinaloa,320,Angostura,9,*,*,"25°23'44.275"" N","108°07'24.749"" W"
144813,25,Sinaloa,321,Angostura,3,*,*,"25°22'06.592"" N","108°08'40.964"" W"
144814,25,Sinaloa,323,Angostura,5,*,*,"25°22'46.427"" N","108°08'40.489"" W"
144815,25,Sinaloa,327,Angostura,1,*,*,"25°20'52.208"" N","108°17'29.631"" W"
144816,25,Sinaloa,333,Angostura,1,*,*,"25°21'08.686"" N","108°04'41.006"" W"
144817,25,Sinaloa,345,Angostura,1,*,*,"25°24'14.446"" N","108°07'04.415"" W"
144818,25,Sinaloa,350,Angostura,139,*,*,"25°24'42.852"" N","108°06'30.195"" W"
144819,25,Sinaloa,351,Angostura,1,*,*,"25°17'24.529"" N","108°04'17.240"" W"
144820,25,Sinaloa,352,Angostura,4,*,*,"25°21'40.201"" N","108°10'34.156"" W"
144821,25,Sinaloa,353,Angostura,6,*,*,"25°20'28.439"" N","108°14'11.554"" W"
144822,25,Sinaloa,354,Angostura,2,*,*,"25°20'35.097"" N","108°14'12.838"" W"
144823,25,Sinaloa,9998,Angostura,104,41,63,,
144824,25,Sinaloa,9999,Angostura,242,53,189,,
144825,25,Sinaloa,0,Badiraguato,26542,12873,13669,,
144826,25,Sinaloa,1,Badiraguato,4194,2158,2036,"25°21'45.546"" N","107°33'03.666"" W"
144827,25,Sinaloa,2,Badiraguato,28,10,18,"25°19'01.925"" N","107°34'06.095"" W"
144828,25,Sinaloa,7,Badiraguato,11,6,5,"25°49'01.011"" N","107°11'31.433"" W"
144829,25,Sinaloa,9,Badiraguato,59,33,26,"25°32'57.430"" N","107°38'19.614"" W"
144830,25,Sinaloa,13,Badiraguato,14,5,9,"25°52'56.671"" N","107°30'30.326"" W"
144831,25,Sinaloa,14,Badiraguato,60,28,32,"25°27'28.651"" N","107°35'29.749"" W"
144832,25,Sinaloa,15,Badiraguato,16,5,11,"25°24'19.913"" N","107°26'14.925"" W"
144833,25,Sinaloa,16,Badiraguato,70,33,37,"25°20'12.812"" N","107°41'07.166"" W"
144834,25,Sinaloa,17,Badiraguato,4,1,3,"25°56'53.507"" N","107°17'38.449"" W"
144835,25,Sinaloa,18,Badiraguato,54,27,27,"25°55'50.126"" N","107°32'05.686"" W"
144836,25,Sinaloa,20,Badiraguato,54,28,26,"25°17'42.256"" N","107°35'14.656"" W"
144837,25,Sinaloa,21,Badiraguato,16,7,9,"26°04'32.567"" N","107°20'56.569"" W"
144838,25,Sinaloa,23,Badiraguato,220,109,111,"25°15'47.157"" N","107°40'40.847"" W"
144839,25,Sinaloa,28,Badiraguato,20,6,14,"25°41'46.364"" N","107°23'05.483"" W"
144840,25,Sinaloa,29,Badiraguato,8,*,*,"25°21'41.005"" N","107°41'53.046"" W"
144841,25,Sinaloa,32,Badiraguato,72,37,35,"25°32'53.707"" N","107°17'51.661"" W"
144842,25,Sinaloa,33,Badiraguato,65,36,29,"25°43'26.607"" N","107°15'07.108"" W"
144843,25,Sinaloa,34,Badiraguato,20,10,10,"25°31'02.247"" N","107°17'42.159"" W"
144844,25,Sinaloa,36,Badiraguato,169,82,87,"25°26'02.383"" N","107°32'13.513"" W"
144845,25,Sinaloa,40,Badiraguato,79,35,44,"25°19'04.690"" N","107°41'45.394"" W"
144846,25,Sinaloa,41,Badiraguato,380,197,183,"25°18'11.035"" N","107°32'52.785"" W"
144847,25,Sinaloa,42,Badiraguato,27,9,18,"25°26'59.780"" N","107°22'17.462"" W"
144848,25,Sinaloa,44,Badiraguato,6,*,*,"25°18'20.889"" N","107°38'55.483"" W"
144849,25,Sinaloa,48,Badiraguato,68,33,35,"25°24'12.903"" N","107°33'44.635"" W"
144850,25,Sinaloa,49,Badiraguato,24,8,16,"25°45'13.833"" N","107°19'18.089"" W"
144851,25,Sinaloa,55,Badiraguato,141,69,72,"26°00'07.807"" N","107°21'09.899"" W"
144852,25,Sinaloa,56,Badiraguato,8,4,4,"25°47'18.635"" N","107°18'33.338"" W"
144853,25,Sinaloa,57,Badiraguato,132,67,65,"26°02'46.937"" N","107°19'26.541"" W"
144854,25,Sinaloa,59,Badiraguato,86,45,41,"25°20'49.507"" N","107°33'34.817"" W"
144855,25,Sinaloa,60,Badiraguato,191,85,106,"25°15'52.572"" N","107°35'07.290"" W"
144856,25,Sinaloa,62,Badiraguato,11,5,6,"25°55'26.218"" N","107°17'45.975"" W"
144857,25,Sinaloa,64,Badiraguato,3,*,*,"25°25'16.394"" N","107°13'02.472"" W"
144858,25,Sinaloa,71,Badiraguato,11,4,7,"25°38'03.862"" N","107°19'30.071"" W"
144859,25,Sinaloa,73,Badiraguato,174,83,91,"25°14'45.035"" N","107°26'25.857"" W"
144860,25,Sinaloa,74,Badiraguato,10,5,5,"26°03'30.610"" N","107°21'41.144"" W"
144861,25,Sinaloa,75,Badiraguato,117,56,61,"25°26'35.530"" N","107°31'47.577"" W"
144862,25,Sinaloa,88,Badiraguato,28,12,16,"25°20'12.316"" N","107°33'43.254"" W"
144863,25,Sinaloa,95,Badiraguato,33,14,19,"25°17'47.999"" N","107°42'47.051"" W"
144864,25,Sinaloa,98,Badiraguato,145,76,69,"25°24'02.611"" N","107°18'13.893"" W"
144865,25,Sinaloa,100,Badiraguato,7,*,*,"25°46'58.837"" N","107°18'49.601"" W"
144866,25,Sinaloa,102,Badiraguato,28,14,14,"25°39'00.645"" N","107°22'37.602"" W"
144867,25,Sinaloa,104,Badiraguato,127,65,62,"25°57'49.641"" N","107°17'07.301"" W"
144868,25,Sinaloa,109,Badiraguato,90,44,46,"25°17'56.130"" N","107°26'16.236"" W"
144869,25,Sinaloa,110,Badiraguato,15,8,7,"25°29'17.848"" N","107°34'15.069"" W"
144870,25,Sinaloa,117,Badiraguato,8,3,5,"25°16'40.565"" N","107°37'55.465"" W"
144871,25,Sinaloa,119,Badiraguato,76,30,46,"25°18'25.189"" N","107°40'34.099"" W"
144872,25,Sinaloa,122,Badiraguato,135,64,71,"25°22'09.304"" N","107°14'41.903"" W"
144873,25,Sinaloa,125,Badiraguato,17,9,8,"25°19'39.056"" N","107°17'06.314"" W"
144874,25,Sinaloa,129,Badiraguato,68,31,37,"25°15'13.411"" N","107°41'35.561"" W"
144875,25,Sinaloa,131,Badiraguato,174,87,87,"25°31'41.848"" N","107°37'26.129"" W"
144876,25,Sinaloa,132,Badiraguato,61,26,35,"25°10'58.159"" N","107°29'15.431"" W"
144877,25,Sinaloa,138,Badiraguato,55,26,29,"25°27'33.280"" N","107°24'41.924"" W"
